category,discounted_price,original_price,rating,discount_pct,price_ending,pricing_type,units_sold
Women's wear,350.0,650.0,4.4,46.15384615384615,50.0,Other,445
Women's wear,360.0,900.0,4.3,60.0,60.0,Other,238
Women's wear,120.0,199.0,4.4,39.698492462311556,20.0,Other,441
Women's wear,198.0,396.0,3.9,50.0,98.0,Other,436
Women's wear,577.0,849.0,4.4,32.037691401649,77.0,Other,309
Women's wear,403.0,850.0,4.1,52.588235294117645,3.0,Other,374
Women's wear,194.0,324.0,4.3,40.123456790123456,94.0,Other,203
Women's wear,231.0,579.0,4.3,60.10362694300518,31.0,Other,201
Women's wear,315.0,675.0,4.3,53.333333333333336,15.0,Other,325
Women's wear,403.0,1000.0,3.9,59.699999999999996,3.0,Other,119
Women's wear,119.0,199.0,4.2,40.20100502512563,19.0,Other,320
Women's wear,346.0,500.0,4.4,30.8,46.0,Other,376
Women's wear,74.0,259.0,4.3,71.42857142857143,74.0,Other,291
Women's wear,531.0,699.0,4.3,24.034334763948497,31.0,Other,140
Women's wear,259.0,305.0,4.3,15.081967213114755,59.0,Other,91
Women's wear,238.0,398.0,4.5,40.20100502512563,38.0,Other,191
Women's wear,187.0,250.0,4.3,25.2,87.0,Other,223
Women's wear,512.0,899.0,4.4,43.04783092324806,12.0,Other,407
Women's wear,569.0,999.0,4.2,43.04304304304304,69.0,Other,162
Women's wear,315.0,650.0,4.2,51.53846153846153,15.0,Other,426
Women's wear,315.0,650.0,4.4,51.53846153846153,15.0,Other,280
Women's wear,342.0,1000.0,3.8,65.8,42.0,Other,51
Women's wear,328.0,597.0,4.4,45.058626465661646,28.0,Other,64
Women's wear,327.0,500.0,4.4,34.599999999999994,27.0,Other,140
Women's wear,242.0,398.0,4.5,39.19597989949749,42.0,Other,157
Women's wear,193.0,395.0,3.4,51.13924050632911,93.0,Other,424
Women's wear,392.0,649.0,4.3,39.59938366718028,92.0,Other,202
Women's wear,241.0,324.0,4.3,25.617283950617285,41.0,Other,129
Women's wear,128.0,250.0,4.2,48.8,28.0,Other,414
Women's wear,806.0,1799.0,4.2,55.19733185102835,6.0,Other,273
Women's wear,556.0,1390.0,4.3,60.0,56.0,Other,396
Women's wear,166.0,225.0,4.1,26.222222222222225,66.0,Other,410
Women's wear,105.0,150.0,4.1,30.0,5.0,Other,329
Women's wear,569.0,999.0,4.4,43.04304304304304,69.0,Other,85
Women's wear,120.0,2695.0,4.0,95.54730983302412,20.0,Other,338
Women's wear,360.0,7345.0,3.8,95.09870660313138,60.0,Other,403
Women's wear,499.0,2400.0,4.3,79.20833333333334,99.0,Charm,162
Women's wear,289.0,999.0,4.0,71.07107107107107,89.0,Other,292
Women's wear,240.0,2245.0,3.7,89.30957683741649,40.0,Other,166
Women's wear,144.0,1449.0,3.9,90.06211180124224,44.0,Other,388
Women's wear,249.0,1499.0,4.1,83.38892595063375,49.0,Other,90
Women's wear,203.0,1000.0,4.2,79.7,3.0,Other,456
Women's wear,168.0,1164.0,3.9,85.56701030927834,68.0,Other,286
Women's wear,229.0,1499.0,4.1,84.72314876584389,29.0,Other,159
Women's wear,277.0,2497.0,3.9,88.90668802563076,77.0,Other,244
Women's wear,270.0,1999.0,4.3,86.49324662331166,70.0,Other,465
Women's wear,181.0,899.0,4.3,79.86651835372636,81.0,Other,481
Women's wear,155.0,2195.0,4.0,92.9384965831435,55.0,Other,478
Women's wear,163.0,1430.0,3.9,88.6013986013986,63.0,Other,333
Women's wear,305.0,2499.0,4.5,87.79511804721889,5.0,Other,339
Women's wear,297.0,999.0,4.2,70.27027027027027,97.0,Other,355
Women's wear,223.0,4595.0,4.1,95.14689880304678,23.0,Other,223
Women's wear,178.0,1097.0,4.0,83.7739288969918,78.0,Other,67
Women's wear,275.0,2499.0,4.1,88.99559823929572,75.0,Other,413
Women's wear,175.0,799.0,4.1,78.09762202753441,75.0,Other,441
Women's wear,228.0,4354.0,4.1,94.7634359209922,28.0,Other,174
Women's wear,129.0,999.0,3.9,87.08708708708708,29.0,Other,452
Women's wear,199.0,1499.0,4.2,86.7244829886591,99.0,Charm,233
Women's wear,205.0,1200.0,4.2,82.91666666666667,5.0,Other,81
Women's wear,155.0,999.0,4.0,84.48448448448448,55.0,Other,224
Women's wear,275.0,1999.0,4.0,86.2431215607804,75.0,Other,121
Women's wear,369.0,2999.0,4.2,87.69589863287763,69.0,Other,181
Women's wear,177.0,1499.0,4.2,88.19212808539027,77.0,Other,390
Women's wear,305.0,2499.0,4.5,87.79511804721889,5.0,Other,83
Women's wear,219.0,1999.0,4.2,89.04452226113057,19.0,Other,53
Women's wear,129.0,999.0,3.9,87.08708708708708,29.0,Other,131
Women's wear,248.0,2663.0,4.2,90.68719489297784,48.0,Other,460
Women's wear,232.0,1999.0,4.0,88.39419709854927,32.0,Other,382
Women's wear,284.0,4395.0,3.8,93.53811149032992,84.0,Other,276
Women's wear,225.0,3295.0,4.1,93.17147192716236,25.0,Other,245
Women's wear,129.0,899.0,3.9,85.65072302558399,29.0,Other,411
Women's wear,269.0,999.0,4.1,73.07307307307308,69.0,Other,277
Women's wear,199.0,799.0,4.2,75.09386733416771,99.0,Charm,443
Women's wear,187.0,899.0,4.1,79.19911012235818,87.0,Other,456
Women's wear,2184.0,4598.0,4.4,52.501087429317096,84.0,Other,387
Women's wear,1599.0,2798.0,4.4,42.85203716940672,99.0,Charm,169
Women's wear,301.0,1799.0,4.3,83.26848249027238,1.0,Other,56
Women's wear,365.0,1699.0,4.1,78.5167745732784,65.0,Other,239
Women's wear,232.0,1999.0,4.3,88.39419709854927,32.0,Other,444
Women's wear,240.0,999.0,4.0,75.97597597597597,40.0,Other,372
Women's wear,297.0,1999.0,4.0,85.14257128564282,97.0,Other,178
Women's wear,1994.0,4198.0,4.4,52.50119104335398,94.0,Other,250
Women's wear,149.0,299.0,3.9,50.16722408026756,49.0,Other,256
Women's wear,349.0,2399.0,3.8,85.4522717799083,49.0,Other,125
Women's wear,354.0,1999.0,4.0,82.29114557278639,54.0,Other,298
Women's wear,1799.0,3198.0,4.4,43.74609130706691,99.0,Charm,363
Women's wear,312.0,1999.0,4.2,84.39219609804903,12.0,Other,265
Women's wear,157.0,599.0,4.1,73.78964941569282,57.0,Other,361
Women's wear,191.0,999.0,4.0,80.88088088088088,91.0,Other,417
Women's wear,1999.0,3398.0,4.4,41.17127722189523,99.0,Charm,484
Women's wear,1045.0,2599.0,4.5,59.79222777991535,45.0,Other,403
Women's wear,234.0,1197.0,4.4,80.45112781954887,34.0,Other,280
Women's wear,466.0,2299.0,4.1,79.73031752936059,66.0,Other,486
Women's wear,1599.0,3198.0,4.4,50.0,99.0,Charm,217
Women's wear,352.0,1999.0,3.9,82.3911955977989,52.0,Other,184
Women's wear,338.0,1299.0,4.2,73.97998460354118,38.0,Other,61
Women's wear,356.0,1899.0,4.0,81.25329120589784,56.0,Other,454
Women's wear,1499.0,2599.0,4.0,42.323970757983844,99.0,Charm,288
Women's wear,251.0,1599.0,4.2,84.30268918073797,51.0,Other,201
Women's wear,,,3.5,,,Other,166
Women's wear,199.0,1250.0,3.6,84.08,99.0,Charm,456
Women's wear,1599.0,2798.0,4.4,42.85203716940672,99.0,Charm,395
Women's wear,187.0,999.0,3.3,81.28128128128128,87.0,Other,404
Women's wear,294.0,1499.0,4.2,80.38692461641094,94.0,Other,360
Women's wear,147.0,499.0,4.1,70.54108216432866,47.0,Other,325
Women's wear,1899.0,3798.0,4.4,50.0,99.0,Charm,402
Women's wear,1599.0,2598.0,4.3,38.4526558891455,99.0,Charm,234
Women's wear,193.0,1599.0,4.4,87.92995622263915,93.0,Other,311
Women's wear,220.0,599.0,4.1,63.272120200333895,20.0,Other,76
Women's wear,1900.0,3398.0,3.9,44.084755738669806,0.0,Round,191
Women's wear,130.0,599.0,4.0,78.29716193656094,30.0,Other,469
Women's wear,224.0,1200.0,3.9,81.33333333333333,24.0,Other,324
Women's wear,335.0,1799.0,3.7,81.37854363535297,35.0,Other,411
Women's wear,1994.0,4198.0,4.4,52.50119104335398,94.0,Other,68
Women's wear,32898.0,34629.0,3.9,4.998700511132288,98.0,Other,397
Women's wear,31567.0,39459.0,3.9,20.000506855216805,67.0,Other,303
Women's wear,799.0,1009.0,4.2,20.812685827552034,99.0,Charm,387
Women's wear,27091.0,30785.0,4.2,11.99935033295436,91.0,Other,88
Women's wear,12810.0,14730.0,4.3,13.034623217922606,10.0,Other,137
Women's wear,669.0,1009.0,4.5,33.696729435084244,69.0,Other,227
Women's wear,729.0,1509.0,3.8,51.689860834990064,29.0,Other,268
Women's wear,28260.0,,3.9,,60.0,Other,164
Women's wear,11653.0,15422.0,4.2,24.43911295551809,53.0,Other,311
Women's wear,7425.0,11828.0,4.6,37.225228271897194,25.0,Other,247
Women's wear,2149.0,3309.0,4.0,35.05590812934422,49.0,Other,476
Women's wear,36593.0,38519.0,3.9,5.000129806069731,93.0,Other,233
Women's wear,627.0,1009.0,4.0,37.85926660059465,27.0,Other,275
Women's wear,15420.0,20430.0,4.2,24.52276064610866,20.0,Other,182
Women's wear,1010.0,1100.0,4.4,8.181818181818182,10.0,Other,275
Women's wear,17959.0,22449.0,3.9,20.000890908280994,59.0,Other,237
Women's wear,679.0,1009.0,4.4,32.70564915758176,79.0,Other,314
Women's wear,1599.0,2809.0,4.3,43.07582769668921,99.0,Charm,267
Women's wear,3832.0,4350.0,4.9,11.908045977011493,32.0,Other,143
Women's wear,11240.0,11469.0,3.9,1.9966867207254337,40.0,Other,157
Women's wear,51211.0,56896.0,4.6,9.99191507311586,11.0,Other,95
Women's wear,16099.0,18875.0,4.2,14.70728476821192,99.0,Charm,184
Women's wear,5335.0,6300.0,4.9,15.317460317460318,35.0,Other,55
Women's wear,27639.0,34549.0,3.9,20.000578887956237,39.0,Other,63
Women's wear,1769.0,3300.0,4.9,46.39393939393939,69.0,Other,317
Women's wear,9499.0,13999.0,4.7,32.14515322523037,99.0,Charm,427
Women's wear,16500.0,20500.0,4.2,19.51219512195122,0.0,Round,271
Women's wear,27919.0,34899.0,3.9,20.000573082323275,19.0,Other,104
Women's wear,10399.0,15000.0,4.6,30.673333333333336,99.0,Charm,450
Women's wear,2855.0,3375.0,4.9,15.407407407407408,55.0,Other,228
Women's wear,937.0,1609.0,4.9,41.76507147296458,37.0,Other,496
Women's wear,46054.0,50059.0,3.9,8.000559339978825,54.0,Other,61
Women's wear,6759.0,15300.0,4.9,55.8235294117647,59.0,Other,213
Women's wear,20099.0,39999.0,3.9,49.75124378109453,99.0,Charm,180
Women's wear,3682.0,4350.0,4.9,15.356321839080458,82.0,Other,395
Women's wear,34573.0,35279.0,3.9,2.001190509935089,73.0,Other,389
Women's wear,1679.0,2309.0,4.7,27.28453876136856,79.0,Other,381
Women's wear,15813.0,16500.0,4.6,4.163636363636364,13.0,Other,486
Women's wear,2279.0,3209.0,3.4,28.9809909629168,79.0,Other,270
Women's wear,19294.0,20309.0,3.9,4.997784233591019,94.0,Other,467
Women's wear,6580.0,,4.6,,80.0,Other,111
Women's wear,12620.0,,4.7,,20.0,Other,266
Women's wear,21503.0,,4.7,,3.0,Other,430
Women's wear,5947.0,,4.8,,47.0,Other,140
Women's wear,12257.0,,4.5,,57.0,Other,160
Women's wear,42790.0,,4.3,,90.0,Other,70
Women's wear,30063.0,,4.6,,63.0,Other,161
Women's wear,64080.0,,4.7,,80.0,Other,50
Women's wear,29639.0,,4.7,,39.0,Other,349
Women's wear,59367.0,,4.5,,67.0,Other,268
Women's wear,6239.0,,4.6,,39.0,Other,301
Women's wear,2180.0,,4.5,,80.0,Other,111
Women's wear,60229.0,,4.6,,29.0,Other,425
Women's wear,7714.0,,4.6,,14.0,Other,99
Women's wear,18830.0,,4.6,,30.0,Other,109
Women's wear,4730.0,,4.9,,30.0,Other,188
Women's wear,3967.0,,4.6,,67.0,Other,198
Women's wear,29620.0,,4.4,,20.0,Other,107
Women's wear,1719.0,,4.6,,19.0,Other,283
Women's wear,50100.0,,4.5,,0.0,Round,373
Women's wear,59182.0,,4.5,,82.0,Other,383
Women's wear,58470.0,,4.5,,70.0,Other,222
Women's wear,64680.0,,4.6,,80.0,Other,116
Women's wear,2220.0,,4.6,,20.0,Other,494
Women's wear,42790.0,,4.7,,90.0,Other,326
Women's wear,6114.0,,4.6,,14.0,Other,98
Women's wear,32120.0,,4.7,,20.0,Other,89
Women's wear,50100.0,,4.3,,0.0,Round,230
Women's wear,5626.0,,4.5,,26.0,Other,62
Women's wear,1817.0,,4.7,,17.0,Other,244
Women's wear,970.0,,4.9,,70.0,Other,109
Women's wear,64080.0,,4.7,,80.0,Other,119
Women's wear,29726.0,,4.5,,26.0,Other,222
Women's wear,3120.0,,4.6,,20.0,Other,297
Women's wear,60160.0,,4.8,,60.0,Other,383
Women's wear,2490.0,,4.8,,90.0,Other,273
Women's wear,85360.0,,4.9,,60.0,Other,490
Women's wear,12990.0,,4.9,,90.0,Other,132
Women's wear,5848.0,,4.5,,48.0,Other,77
Women's wear,4499.0,,4.9,,99.0,Charm,476
Women's wear,284.0,1999.0,4.0,85.79289644822411,84.0,Other,455
Women's wear,499.0,2199.0,3.7,77.30786721236926,99.0,Charm,56
Women's wear,249.0,999.0,4.1,75.07507507507508,49.0,Other,360
Women's wear,249.0,999.0,3.8,75.07507507507508,49.0,Other,212
Women's wear,349.0,1999.0,3.8,82.54127063531766,49.0,Other,485
Women's wear,249.0,999.0,4.1,75.07507507507508,49.0,Other,240
Women's wear,249.0,999.0,4.0,75.07507507507508,49.0,Other,349
Women's wear,899.0,2199.0,4.2,59.11778080945884,99.0,Charm,154
Women's wear,249.0,999.0,4.1,75.07507507507508,49.0,Other,107
Women's wear,699.0,4999.0,4.0,86.01720344068814,99.0,Charm,351
Women's wear,299.0,999.0,3.8,70.07007007007007,99.0,Charm,126
Women's wear,499.0,1499.0,3.7,66.711140760507,99.0,Charm,173
Women's wear,699.0,4999.0,4.0,86.01720344068814,99.0,Charm,271
Women's wear,1189.0,3199.0,4.1,62.83213504220069,89.0,Other,139
Women's wear,499.0,2999.0,4.0,83.36112037345782,99.0,Charm,88
Women's wear,997.0,2999.0,4.9,66.75558519506502,97.0,Other,180
Women's wear,249.0,999.0,3.8,75.07507507507508,49.0,Other,242
Women's wear,839.0,4299.0,4.3,80.48383344963945,39.0,Other,94
Women's wear,249.0,999.0,4.1,75.07507507507508,49.0,Other,264
Women's wear,599.0,2199.0,3.8,72.76034561164165,99.0,Charm,133
Women's wear,249.0,999.0,3.8,75.07507507507508,49.0,Other,283
Women's wear,299.0,999.0,3.8,70.07007007007007,99.0,Charm,262
Women's wear,809.0,3399.0,4.3,76.19888202412474,9.0,Other,416
Women's wear,1100.0,1900.0,,42.10526315789473,0.0,Round,300
Women's wear,499.0,2999.0,4.0,83.36112037345782,99.0,Charm,207
Women's wear,249.0,999.0,4.1,75.07507507507508,49.0,Other,215
Women's wear,249.0,999.0,3.9,75.07507507507508,49.0,Other,300
Women's wear,989.0,1199.0,3.7,17.514595496246873,89.0,Other,387
Women's wear,299.0,999.0,3.8,70.07007007007007,99.0,Charm,190
Women's wear,299.0,999.0,3.8,70.07007007007007,99.0,Charm,200
Women's wear,249.0,999.0,4.0,75.07507507507508,49.0,Other,458
Women's wear,494.0,3149.0,4.1,84.31248015242934,94.0,Other,268
Women's wear,499.0,1699.0,3.6,70.62978222483814,99.0,Charm,403
Women's wear,494.0,1999.0,4.0,75.28764382191096,94.0,Other,165
Women's wear,989.0,3499.0,4.5,71.7347813661046,89.0,Other,398
Women's wear,999.0,2999.0,4.9,66.68889629876625,99.0,Charm,359
Women's wear,499.0,3997.0,3.7,87.51563672754565,99.0,Charm,95
Women's wear,231.0,999.0,3.9,76.87687687687688,31.0,Other,71
Women's wear,899.0,3699.0,4.1,75.69613409029468,99.0,Charm,278
Women's wear,599.0,2199.0,3.8,72.76034561164165,99.0,Charm,474
Women's wear,289.0,849.0,4.2,65.95995288574794,89.0,Other,148
Women's wear,399.0,1999.0,4.0,80.040020010005,99.0,Charm,111
Women's wear,719.0,2699.0,4.3,73.36050389032975,19.0,Other,266
Women's wear,280.0,1499.0,3.5,81.32088058705804,80.0,Other,351
Women's wear,969.0,4099.0,4.4,76.3600878262991,69.0,Other,259
Women's wear,719.0,2699.0,4.3,73.36050389032975,19.0,Other,312
Women's wear,849.0,5199.0,3.9,83.66993652625506,49.0,Other,75
Women's wear,319.0,999.0,4.2,68.06806806806807,19.0,Other,355
Women's wear,489.0,3499.0,4.2,86.024578450986,89.0,Other,98
Women's wear,629.0,4499.0,4.3,86.01911535896866,29.0,Other,132
Women's wear,719.0,2699.0,4.2,73.36050389032975,19.0,Other,306
Women's wear,288.0,749.0,4.2,61.548731642189594,88.0,Other,424
Women's wear,1434.0,2899.0,4.3,50.53466712659538,34.0,Other,262
Women's wear,355.0,1599.0,3.8,77.79862414008755,55.0,Other,373
Women's wear,251.0,1599.0,3.7,84.30268918073797,51.0,Other,346
Women's wear,289.0,849.0,4.2,65.95995288574794,89.0,Other,321
Women's wear,275.0,599.0,3.9,54.09015025041736,75.0,Other,411
Women's wear,829.0,3399.0,4.5,75.6104736687261,29.0,Other,456
Women's wear,499.0,899.0,4.4,44.493882091212456,99.0,Charm,69
Women's wear,527.0,1209.0,3.8,56.41025641025641,27.0,Other,271
Women's wear,679.0,3499.0,4.2,80.59445555873107,79.0,Other,420
Women's wear,499.0,899.0,4.4,44.493882091212456,99.0,Charm,107
Women's wear,859.0,4599.0,4.2,81.32202652750597,59.0,Other,242
Women's wear,1500.0,3000.0,4.4,50.0,0.0,Round,265
Women's wear,589.0,3299.0,4.1,82.14610488026675,89.0,Other,488
Women's wear,949.0,4490.0,4.1,78.8641425389755,49.0,Other,260
Women's wear,979.0,4799.0,4.9,79.59991664930193,79.0,Other,470
Women's wear,368.0,989.0,4.0,62.7906976744186,68.0,Other,125
Women's wear,909.0,4490.0,4.3,79.75501113585746,9.0,Other,278
Women's wear,1129.0,5375.0,4.2,78.9953488372093,29.0,Other,387
Women's wear,649.0,3090.0,4.1,78.9967637540453,49.0,Other,156
Women's wear,249.0,499.0,4.1,50.1002004008016,49.0,Other,102
Women's wear,629.0,2590.0,4.0,75.71428571428571,29.0,Other,251
Women's wear,1219.0,4550.0,4.3,73.20879120879121,19.0,Other,479
Women's wear,719.0,4599.0,4.3,84.36616655794738,19.0,Other,65
Women's wear,1500.0,3000.0,4.4,50.0,0.0,Round,60
Women's wear,229.0,499.0,3.9,54.10821643286573,29.0,Other,56
Women's wear,1039.0,2490.0,4.2,58.27309236947791,39.0,Other,87
Women's wear,569.0,1299.0,4.1,56.19707467282525,69.0,Other,97
Women's wear,719.0,2699.0,4.3,73.36050389032975,19.0,Other,138
Women's wear,299.0,1999.0,4.0,85.04252126063031,99.0,Charm,470
Women's wear,404.0,1496.0,4.0,72.99465240641712,4.0,Other,163
Women's wear,179.0,1999.0,3.9,91.0455227613807,79.0,Other,164
Women's wear,179.0,1999.0,3.9,91.0455227613807,79.0,Other,478
Women's wear,444.0,2199.0,4.0,79.80900409276944,44.0,Other,444
Women's wear,629.0,3999.0,4.2,84.27106776694173,29.0,Other,269
Women's wear,179.0,1999.0,3.9,91.0455227613807,79.0,Other,250
Women's wear,599.0,699.0,,14.306151645207441,99.0,Charm,294
Women's wear,169.0,1999.0,3.6,91.54577288644322,69.0,Other,483
Women's wear,444.0,2199.0,4.0,79.80900409276944,44.0,Other,254
Women's wear,449.0,1999.0,4.3,77.53876938469234,49.0,Other,229
Women's wear,499.0,2299.0,3.9,78.294910830796,99.0,Charm,373
Women's wear,499.0,5999.0,4.4,91.68194699116519,99.0,Charm,194
Women's wear,329.0,2899.0,4.3,88.65125905484649,29.0,Other,76
Women's wear,329.0,2899.0,4.3,88.65125905484649,29.0,Other,400
Women's wear,449.0,2499.0,3.9,82.0328131252501,49.0,Other,417
Women's wear,341.0,1499.0,4.0,77.2515010006671,41.0,Other,157
Women's wear,669.0,1999.0,4.2,66.53326663331666,69.0,Other,400
Women's wear,399.0,999.0,4.2,60.06006006006006,99.0,Charm,98
Women's wear,399.0,1499.0,4.3,73.3822548365577,99.0,Charm,173
Women's wear,253.0,999.0,4.2,74.67467467467468,53.0,Other,485
Women's wear,224.0,1999.0,3.8,88.7943971985993,24.0,Other,276
Women's wear,249.0,999.0,3.9,75.07507507507508,49.0,Other,403
Women's wear,185.0,999.0,4.0,81.48148148148148,85.0,Other,277
Women's wear,404.0,1999.0,4.3,79.78989494747374,4.0,Other,327
Women's wear,231.0,999.0,4.0,76.87687687687688,31.0,Other,219
Women's wear,539.0,2399.0,4.7,77.5323051271363,39.0,Other,445
Women's wear,182.0,599.0,4.1,69.61602671118531,82.0,Other,176
Women's wear,366.0,1999.0,4.2,81.69084542271136,66.0,Other,132
Women's wear,366.0,1999.0,4.2,81.69084542271136,66.0,Other,354
Women's wear,321.0,2899.0,4.3,88.92721628147638,21.0,Other,187
Women's wear,357.0,1899.0,4.0,81.20063191153238,57.0,Other,379
Women's wear,409.0,1799.0,4.2,77.26514730405782,9.0,Other,56
Women's wear,769.0,2899.0,4.4,73.47361159020352,69.0,Other,111
Women's wear,539.0,1899.0,4.1,71.61664033701949,39.0,Other,333
Women's wear,499.0,1099.0,4.0,54.5950864422202,99.0,Charm,137
Women's wear,475.0,999.0,4.4,52.45245245245245,75.0,Other,466
Women's wear,449.0,1999.0,4.3,77.53876938469234,49.0,Other,406
Women's wear,339.0,999.0,4.3,66.06606606606607,39.0,Other,78
Women's wear,1499.0,2999.0,4.5,50.01667222407469,99.0,Charm,249
Women's wear,499.0,999.0,,50.050050050050054,99.0,Charm,275
Women's wear,499.0,999.0,,50.050050050050054,99.0,Charm,217
Women's wear,364.0,1699.0,4.3,78.57563272513242,64.0,Other,353
Women's wear,288.0,999.0,4.2,71.17117117117117,88.0,Other,181
Women's wear,474.0,3999.0,4.3,88.1470367591898,74.0,Other,121
Women's wear,288.0,999.0,4.2,71.17117117117117,88.0,Other,177
Women's wear,373.0,1699.0,4.0,78.04590935844614,73.0,Other,366
Women's wear,479.0,999.0,3.7,52.052052052052055,79.0,Other,316
Women's wear,361.0,1699.0,4.3,78.75220718069453,61.0,Other,395
Women's wear,447.0,1899.0,4.2,76.4612954186414,47.0,Other,157
Women's wear,339.0,1699.0,4.3,80.04708652148322,39.0,Other,324
Women's wear,699.0,999.0,3.7,30.03003003003003,99.0,Charm,489
Women's wear,288.0,999.0,4.2,71.17117117117117,88.0,Other,159
Women's wear,322.0,1499.0,4.2,78.51901267511674,22.0,Other,333
Women's wear,381.0,1699.0,4.2,77.5750441436139,81.0,Other,465
Women's wear,920.0,1599.0,4.0,42.464040025015635,20.0,Other,50
Women's wear,397.0,1899.0,4.3,79.09426013691416,97.0,Other,355
Women's wear,338.0,1699.0,4.2,80.10594467333726,38.0,Other,426
Women's wear,449.0,1290.0,4.4,65.1937984496124,49.0,Other,232
Women's wear,1154.0,1999.0,4.3,42.271135567783894,54.0,Other,86
Women's wear,305.0,1499.0,4.2,79.65310206804537,5.0,Other,157
Women's wear,397.0,1899.0,4.3,79.09426013691416,97.0,Other,337
Women's wear,279.0,1499.0,4.3,81.38759172781855,79.0,Other,482
Women's wear,1154.0,1999.0,4.3,42.271135567783894,54.0,Other,185
